122 478871.187 2297220.333 10.858
12 478873.310 2297221.213 10.973
23 478870.613 2297224.605 10.897
23 478869.248 2297227.424 10.868
74 478866.682 2297236.817 10.677
74 478852.928 2297230.636 10.625
3 478839.496 2297221.346 10.373
74 478838.631 2297222.851 10.659
23 478855.090 2297219.477 10.818
23 478856.249 2297216.786 10.811
3 478861.128 2297205.703 11.274
744 478847.094 2297198.920 11.224
744 478838.921 2297207.563 10.695
23 478827.174 2297205.144 10.622
744 478828.293 2297203.371 10.565
12 478839.679 2297203.444 -1985.358
1303 478843.094 2297217.129 10.666
1304 478959.161 2297237.983 12.612
777-5 478943.610 2297233.566 12.082
551 478941.746 2297233.549 12.035
550 478935.069 2297231.910 11.894
71 478933.127 2297231.657 11.875
70 478928.069 2297231.114 11.819
43 478925.388 2297232.009 11.764
43 478923.056 2297231.814 11.757
551 478921.757 2297230.400 11.803
550 478917.560 2297229.779 11.736
77 478917.359 2297230.247 11.630
11 478916.930 2297230.497 11.733
12 478916.310 2297231.587 11.788
71 478915.451 2297229.987 11.449
70 478914.367 2297229.825 11.448
71 478907.410 2297228.844 11.272
70 478903.150 2297228.287 11.244
551 478902.872 2297227.795 -1986.939
550 478898.566 2297226.767 11.512
122 478887.846 2297227.360 11.007
12 478885.691 2297226.837 10.925
12 478883.548 2297237.590 11.011
122 478887.926 2297241.281 10.995
122 478887.031 2297241.821 11.107
12 478890.117 2297244.995 10.678
12 478887.021 2297246.744 10.766
122 478889.156 2297251.373 10.857
122 478882.756 2297248.770 10.730
774 478876.740 2297247.905 10.587
323 478891.301 2297251.635 10.769
7 478898.439 2297246.140 11.024
77 478899.784 2297243.727 11.000
77 478903.153 2297241.298 11.089
13 478915.965 2297241.328 11.704
70 478917.956 2297240.872 11.634
71 478922.721 2297240.783 11.704
13 478921.263 2297241.143 11.658
80 478920.727 2297241.065 11.632
13 478925.623 2297240.946 11.677
7 478930.577 2297240.506 11.788
13 478930.518 2297240.813 11.698
23 478937.707 2297238.509 12.062
23 478937.804 2297236.063 12.078
23 478923.964 2297235.159 11.874
23 478922.906 2297237.386 11.817
23 478908.379 2297236.963 11.322
23 478908.069 2297233.822 11.394
23 478893.585 2297232.671 11.007
23.323 478896.075 2297236.841 11.027
999 478885.579 2297226.951 18.292
999 478892.696 2297239.168 12.443
999 478883.615 2297237.680 18.021
55 478910.156 2297224.788 -1986.755
550 478909.430 2297228.228 -1986.750
551 478914.469 2297229.078 -1986.676
1303 478892.708 2297239.167 10.929
12 479013.566 2297248.165 12.727
77 479013.173 2297247.539 12.565
77 479012.894 2297246.283 12.421
3 479010.972 2297245.971 12.500
77 479007.398 2297246.306 12.555
71 478997.863 2297244.051 12.440
13 478998.554 2297243.538 12.513
71 478993.587 2297243.152 12.382
77 478988.769 2297241.819 12.404
71 478987.768 2297241.691 12.495
13 478988.653 2297241.016 -1984.868
70 478984.281 2297240.972 12.546
12 478981.756 2297241.649 12.558
71 478977.473 2297239.557 12.459
70 478976.557 2297239.462 12.464
77 478967.349 2297237.451 12.286
77 478963.745 2297236.446 12.074
77.7773 478959.205 2297235.559 12.323
71 478957.288 2297235.511 12.440
70 478954.357 2297235.069 12.323
12 478950.529 2297234.916 12.150
71 478946.918 2297234.097 11.976
70 478945.963 2297233.806 12.002
13 478937.571 2297240.377 11.999
777-5 478941.857 2297241.086 11.915
13 478943.022 2297240.852 12.140
13 478945.061 2297240.910 12.368
13 478948.804 2297241.677 12.288
13 478953.631 2297242.406 12.397
7 478955.612 2297243.006 12.351
13 478958.602 2297243.263 12.360
13 478963.519 2297244.392 12.319
13 478968.332 2297245.558 12.451
43 478969.846 2297245.109 12.448
44 478970.981 2297245.378 12.389
13 478973.030 2297246.725 12.329
70 478975.418 2297247.609 12.294
71 478976.273 2297248.056 12.277
13 478978.191 2297248.053 12.310
13 478983.509 2297249.758 12.394
8.8 478984.665 2297249.944 -1985.574
13 478985.198 2297250.079 12.310
77 478985.672 2297249.979 12.264
70 478986.613 2297251.452 12.100
71 478989.159 2297252.078 12.069
77 478989.926 2297251.129 12.332
13 478989.949 2297251.485 12.324
13 478996.701 2297251.224 12.655
12 478997.278 2297251.375 12.612
777-5 479000.040 2297251.802 12.556
70 479011.433 2297254.449 12.384
71 479012.396 2297254.882 12.294
77 479015.099 2297255.526 12.480
23 479013.738 2297252.891 12.674
23 479010.268 2297249.401 12.777
23 478996.554 2297246.647 12.603
23 478995.735 2297248.800 12.595
23 478978.162 2297245.042 12.466
23 478977.199 2297242.508 12.488
23 478955.429 2297238.445 12.514
23 478954.372 2297240.608 12.410
888 478946.015 2297237.435 17.191
888 478943.650 2297240.928 14.257
888 478981.578 2297248.885 14.350
888 478987.860 2297250.871 15.813
888 478997.418 2297248.051 17.624
888 478992.592 2297241.908 15.750
133 478984.112 2297240.029 -1984.746
133 478988.627 2297241.011 -1984.421
133 478993.833 2297242.169 -1984.350
133 478994.610 2297253.251 -1985.792
133 478999.137 2297254.796 -1985.771
133 479003.801 2297256.468 -1985.974
133 478947.435 2297232.673 -1986.100
133 478943.704 2297231.427 -1986.024
88 478940.882 2297230.711 -1984.365
550 478933.345 2297226.641 -1985.275
551 478941.242 2297229.353 -1985.481
55 478941.277 2297229.407 -1986.021
7 478948.574 2297228.891 -1986.590
550 478949.034 2297227.250 -1986.626
551 478955.488 2297229.151 -1986.381
550 478977.332 2297237.351 -1984.882
55 478980.094 2297238.208 -1984.827
551 478984.268 2297239.022 -1984.877
550 478989.238 2297240.472 -1985.171
551 478994.009 2297241.747 -1985.090
551 479006.782 2297244.023 -1984.394
550 479000.840 2297241.983 -1984.401
551 478984.206 2297252.507 -1985.130
550 478977.604 2297250.233 -1985.485
551 478972.097 2297247.128 -1985.752
550 478966.279 2297245.913 -1985.745
550 478949.527 2297244.113 -1985.681
551 478953.584 2297244.788 -1985.914
